OrderAt Date,customer Name,outletType,Producer,Product,Category Group,Quantity, Unit Price ,shippingStatus,Delivery Agent,state,country,currency,salesChannel,sales price,sales price usd,order category,,ng,
7/15/2021 17:49,God With Us Store,Convenience Store,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,2," 1,100 ",delivered,Bolaji Olasunkanmi,Lagos,NG,NGN,Telesales," 2,200 ",5.472636816,low end,,,
7/15/2021 17:49,God With Us Store,Convenience Store,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,1," 5,240 ",delivered,Bolaji Olasunkanmi,Lagos,NG,NGN,Telesales," 5,240 ",13.03482587,low end,,,
7/15/2021 17:50,Grocery Haven,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 20,500 ",delivered,Dada David  Kunle,Lagos,NG,NGN,Telesales," 20,500 ",50.99502488,low end,,,
7/15/2021 17:50,Gods Own Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",cancelled,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/15/2021 17:53,Mummy  T Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,2," 1,900 ",delivered,Inioluwa .    Dsr,Ogun,NG,NGN,Mobile App," 3,800 ",9.452736318,low end,,,
7/15/2021 17:58,Mummy Marvelous Store,Supermarket,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,150 ",delivered,Kayode  Oluwashina,Lagos,NG,NGN,Field Sales," 6,150 ",15.29850746,low end,,,
7/15/2021 17:59,Basab Stores,Convenience Store,Hayat Kimya Nigeria Limited,Molped Sanitary Towel,Personal Care,1," 4,540 ",cancelled,Joseph Abraham,Lagos,NG,NGN,Mobile App," 4,540 ",11.29353234,low end,,,
7/15/2021 18:43,Mrs Aminu Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,4," 8,800 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Telesales," 35,200 ",87.56218905,low end,,,
7/15/2021 19:23,Super Heaven,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/15/2021 19:51,Iyamaka Store,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,9," 3,400 ",delivered,Abdulahi Shehu,Lagos,NG,NGN,Field Sales," 30,600 ",76.11940299,low end,,,
7/16/2021 7:01,Mk,Supermarket,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,2," 5,240 ",delivered,Mcdonald  Aideloje,Ogun,NG,NGN,Mobile App," 10,480 ",26.06965174,low end,,,
7/16/2021 7:40,Dee Comfort Global Life,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 9,900 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 9,900 ",24.62686567,low end,,,
7/16/2021 7:49,Ceeford Store,Kiosk,DUFIL Prima foods Plc,Power Vegetable Oil,Food,3," 14,000 ",delivered,Onasanya  Adetola,Lagos,NG,NGN,Field Sales," 42,000 ",104.4776119,low end,,,
7/16/2021 7:57,Constance,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 20,500 ",cancelled,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 20,500 ",50.99502488,low end,,,
7/16/2021 8:20,Eminence Stores,Kiosk,Chi Nigeria Limited,Chivita Active,Drinks,10," 4,450 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 44,500 ",110.6965174,low end,,,
7/16/2021 8:25,Adeez Store,Convenience Store,Chi Nigeria Limited,Chivita Active,Drinks,7," 4,450 ",delivered,Cole  Olubunmi Adebowale,Lagos,NG,NGN,Field Sales," 31,150 ",77.48756219,low end,,,
7/16/2021 9:37,Soybos Enterprises,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,5," 8,800 ",delivered,Ayantoye Adeboye,Ogun,NG,NGN,Field Sales," 44,000 ",109.4527363,low end,,,
7/16/2021 9:48,Shop Easy Store,Convenience Store,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,1," 2,420 ",delivered,Bukola Omoh,Lagos,NG,NGN,Telesales," 2,420 ",6.019900498,low end,,,
7/16/2021 9:48,Shop Easy Store,Convenience Store,Nourdm Global,Magik Multipurpose Detergent,Home Care,1," 2,600 ",delivered,Bukola Omoh,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 9:52,Md Minimart,Kiosk,Hayat Kimya Nigeria Limited,Molfix Twin,Baby,2," 7,430 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Telesales," 14,860 ",36.96517413,low end,,,
7/16/2021 9:56,Divine Chi Store,Kiosk,Chi Nigeria Limited,Chivita Exotic,Drinks,1," 4,450 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Telesales," 4,450 ",11.06965174,low end,,,
7/16/2021 10:05,Praise Stores,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,5," 2,600 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 13,000 ",32.33830846,low end,,,
7/16/2021 10:09,Benijraat  Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 20,500 ",delivered,Edem Ebia,Lagos,NG,NGN,Field Sales," 41,000 ",101.9900498,low end,,,
7/16/2021 10:12,Golden Mart,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,3," 20,600 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Field Sales," 61,800 ",153.7313433,low end,,,
7/16/2021 10:12,Golden Mart,Convenience Store,DUFIL Prima foods Plc,Power Vegetable Oil,Food,2," 14,100 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Field Sales," 28,200 ",70.14925373,low end,,,
7/16/2021 10:14,Alhaja Titilayo,Kiosk,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,2," 1,100 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 2,200 ",5.472636816,low end,,,
7/16/2021 10:14,Alhaja Titilayo,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,1," 2,820 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 2,820 ",7.014925373,low end,,,
7/16/2021 10:14,Alhaja Titilayo,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,2," 2,420 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 4,840 ",12.039801,low end,,,
7/16/2021 10:16,King Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 8,800 ",delivered,"Godswill Chinedu 	 Ezengwa",Ogun,NG,NGN,Telesales," 17,600 ",43.78109453,low end,,,
7/16/2021 10:25,Iya Aishat,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 8,800 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 17,600 ",43.78109453,low end,,,
7/16/2021 10:41,Lizzy Store,Kiosk,DUFIL Prima foods Plc,Indomie Hungryman,Food,1," 3,770 ",delivered,Joseph Abraham,Lagos,NG,NGN,Telesales," 3,770 ",9.378109453,low end,,,
7/16/2021 10:56,Eke Super Store,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 8,800 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 17,600 ",43.78109453,low end,,,
7/16/2021 11:01,Mummy Sucess Shop,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 11:01,Mummy Sucess Shop,Supermarket,DUFIL Prima foods Plc,Indomie Hungryman,Food,1," 3,770 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Telesales," 3,770 ",9.378109453,low end,,,
7/16/2021 11:01,Mummy Sucess Shop,Supermarket,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,1," 2,820 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Telesales," 2,820 ",7.014925373,low end,,,
7/16/2021 11:01,Mummy Sucess Shop,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 11:05,Oge Ken Store,Kiosk,Chi Nigeria Limited,Chivita Active,Drinks,7," 4,450 ",delivered,Saheed  Olugbenga-Rufus,Lagos,NG,NGN,Telesales," 31,150 ",77.48756219,low end,,,
7/16/2021 11:08,Taiken Stores,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 11:32,God'S Well  Store,Convenience Store,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,2," 1,100 ",delivered,Muyiwa Sodiya,Lagos,NG,NGN,Telesales," 2,200 ",5.472636816,low end,,,
7/16/2021 11:35,Mummy Bolu Stores,Supermarket,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,150 ",delivered,"Adetoro 	 Oluranti",Lagos,NG,NGN,Telesales," 6,150 ",15.29850746,low end,,,
7/16/2021 11:41,Triplet Store,Kiosk,Nourdm Global,Magik Multipurpose Detergent,Home Care,5," 2,550 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 12,750 ",31.71641791,low end,,,
7/16/2021 12:06,Kemsoj Store,Convenience Store,Chi Nigeria Limited,Chivita Exotic,Drinks,4," 4,450 ",delivered,"Godswill Chinedu 	 Ezengwa",Ogun,NG,NGN,Telesales," 17,800 ",44.27860697,low end,,,
7/16/2021 12:13,Omobola Stores,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,1," 2,550 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 2,550 ",6.343283582,low end,,,
7/16/2021 12:13,Omobola Stores,Kiosk,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,150 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 6,150 ",15.29850746,low end,,,
7/16/2021 12:13,Omobola Stores,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,2," 2,600 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 5,200 ",12.93532338,low end,,,
7/16/2021 12:16,Iya Labake Store,Convenience Store,Nourdm Global,Magik Multipurpose Detergent,Home Care,2," 2,550 ",delivered,Onasanya  Adetola,Lagos,NG,NGN,Mobile App," 5,100 ",12.68656716,low end,,,
7/16/2021 12:24,Mum Lola Stores,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,4," 8,800 ",delivered,"Godswill Chinedu 	 Ezengwa",Ogun,NG,NGN,Telesales," 35,200 ",87.56218905,low end,,,
7/16/2021 12:27,Mrs. J Store,Kiosk,Chi Nigeria Limited,Chivita Active,Drinks,5," 4,450 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 22,250 ",55.34825871,low end,,,
7/16/2021 12:34,Kami Store,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,10," 2,420 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 24,200 ",60.19900498,low end,,,
7/16/2021 12:37,Sabi,Kiosk,Flour Mills of Nigeria,Golden Penny Noodles,Food,10," 1,900 ",delivered,"Godswill Chinedu 	 Ezengwa",Ogun,NG,NGN,Telesales," 19,000 ",47.26368159,low end,,,
7/16/2021 12:38,Pepples Stores,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,17," 1,900 ",cancelled,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 32,300 ",80.34825871,low end,,,
7/16/2021 12:42,Crystal Gold,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,16," 1,900 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 30,400 ",75.62189055,low end,,,
7/16/2021 12:43,Alhaja,Convenience Store,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,40," 1,100 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Field Sales," 44,000 ",109.4527363,low end,,,
7/16/2021 12:44,Divine Favour Store,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,1," 2,550 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 2,550 ",6.343283582,low end,,,
7/16/2021 12:44,Divine Favour Store,Kiosk,DUFIL Prima foods Plc,Indomie Super Pack,Food,1," 4,220 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 4,220 ",10.49751244,low end,,,
7/16/2021 12:44,Divine Favour Store,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 12:47,Mummy Favour Store,Kiosk,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 6,400 ",delivered,Muyiwa Sodiya,Lagos,NG,NGN,Telesales," 6,400 ",15.92039801,low end,,,
7/16/2021 12:51,Skymart Outlet,Convenience Store,DUFIL Prima foods Plc,Power Vegetable Oil,Food,1," 14,000 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 14,000 ",34.82587065,low end,,,
7/16/2021 12:54,Flo-Bi Variety Store,Kiosk,Flour Mills of Nigeria,Golden Penny Noodles,Food,20," 1,900 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 38,000 ",94.52736318,low end,,,
7/16/2021 13:08,Gozie Stores,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,Samuel Shola,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 13:18,Ewuosho Stores,Supermarket,DUFIL Prima foods Plc,Power Vegetable Oil,Food,2," 6,150 ",delivered,"Adetoro 	 Oluranti",Lagos,NG,NGN,Telesales," 12,300 ",30.59701493,low end,,,
7/16/2021 13:26,Anike Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,12," 1,900 ",delivered,Dayo Oludaisi,Ogun,NG,NGN,Telesales," 22,800 ",56.71641791,low end,,,
7/16/2021 13:33,Mrs Nwajei Stores,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,2," 2,500 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 5,000 ",12.43781095,low end,,,
7/16/2021 13:33,Mrs Nwajei Stores,Supermarket,Nourdm Global,Magik Multipurpose Detergent,Home Care,1," 2,550 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 2,550 ",6.343283582,low end,,,
7/16/2021 13:34,Adissy Stores,Convenience Store,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,5," 4,560 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Field Sales," 22,800 ",56.71641791,low end,,,
7/16/2021 13:38,Chidi Stores,Kiosk,Flour Mills of Nigeria,Golden Penny Noodles,Food,5," 1,900 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Field Sales," 9,500 ",23.6318408,low end,,,
7/16/2021 13:48,Olafaz Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 8,800 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 17,600 ",43.78109453,low end,,,
7/16/2021 13:49,Royal Born Store Lagos State,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,55," 28,000 ",delivered,"Chukwuemeka 	 Chimaobim Chukwuemeka",Lagos,NG,NGN,Field Sales," 1,540,000 ",3830.845771,low end,,,
7/16/2021 13:52,Temiloluwa Store,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Idris Habib Adewale,Lagos,NG,NGN,Mobile App," 28,000 ",69.65174129,low end,,,
7/16/2021 13:53,Ann Stores,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 20,500 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 41,000 ",101.9900498,low end,,,
7/16/2021 13:53,Juliet Stores,Convenience Store,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,5," 2,820 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 14,100 ",35.07462687,low end,,,
7/16/2021 13:54,Doe,Supermarket,Arla Foods,Dano Full Cream,Breakfast & Snacks ,2," 28,000 ",delivered,Muyiwa Sodiya,Lagos,NG,NGN,Telesales," 56,000 ",139.3034826,low end,,,
7/16/2021 13:55,King Store,Supermarket,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 13,500 ",delivered,"Godswill Chinedu 	 Ezengwa",Ogun,NG,NGN,Telesales," 13,500 ",33.58208955,low end,,,
7/16/2021 14:01,Dy Chemist And Store,Supermarket,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 28,000 ",69.65174129,low end,,,
7/16/2021 14:04,Desulyno Store,Supermarket,Guinness Nigeria Plc,Orijin Beer,Drinks,5," 4,350 ",delivered,Idris Habib Adewale,Lagos,NG,NGN,Field Sales," 21,750 ",54.10447761,low end,,,
7/16/2021 14:06,Adeez Store,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,2," 28,000 ",delivered,Cole  Olubunmi Adebowale,Lagos,NG,NGN,Field Sales," 56,000 ",139.3034826,low end,,,
7/16/2021 14:07,Iya Chizobam,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",cancelled,Francis  E. Omoankhanlen,Lagos,NG,NGN,Field Sales," 28,000 ",69.65174129,low end,,,
7/16/2021 14:19,Niger Way,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 14:24,Dee Comfort Global Life,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 14:24,Dee Comfort Global Life,Supermarket,Nourdm Global,Magik Multipurpose Detergent,Home Care,1," 2,550 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 2,550 ",6.343283582,low end,,,
7/16/2021 14:32,Taiwo And Kehinde Stores,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,5," 2,420 ",delivered,"Adetoro 	 Oluranti",Lagos,NG,NGN,Telesales," 12,100 ",30.09950249,low end,,,
7/16/2021 14:41,Basab Stores,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Bukola Omoh,Lagos,NG,NGN,Telesales," 28,000 ",69.65174129,low end,,,
7/16/2021 14:42,Adeleke,Kiosk,Flour Mills of Nigeria,Golden Penny Noodles,Food,7," 1,900 ",cancelled,Joseph Abraham,Lagos,NG,NGN,Telesales," 13,300 ",33.08457711,low end,,,
7/16/2021 14:56,Ade'S Store,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 15:02,Damilola Ventures,Kiosk,DUFIL Prima foods Plc,Power Vegetable Oil,Food,3," 6,150 ",delivered,Ayantoye Adeboye,Lagos,NG,NGN,Telesales," 18,450 ",45.89552239,low end,,,
7/16/2021 15:13,Temitope Stores,Kiosk,Guinness Nigeria Plc,Orijin Beer,Drinks,2," 4,350 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Telesales," 8,700 ",21.64179104,low end,,,
7/16/2021 15:13,Temitope Stores,Kiosk,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,1," 7,210 ",delivered,"Ezra 	 Iwuajoku",Lagos,NG,NGN,Telesales," 7,210 ",17.93532338,low end,,,
7/16/2021 15:18,Haykaykimson Enterprises,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Field Sales," 28,000 ",69.65174129,low end,,,
7/16/2021 15:22,Mama D Store,Convenience Store,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,2," 2,550 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 5,100 ",12.68656716,low end,,,
7/16/2021 15:22,Mama D Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,4," 1,900 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Telesales," 7,600 ",18.90547264,low end,,,
7/16/2021 15:37,Care Store,Convenience Store,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,1," 4,560 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 4,560 ",11.34328358,low end,,,
7/16/2021 15:39,Iya Kadir Alaba Suru,Supermarket,DUFIL Prima foods Plc,Power Vegetable Oil,Food,6," 6,150 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Field Sales," 36,900 ",91.79104478,low end,,,
7/16/2021 15:42,Uche Jesu Ventures,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,5," 20,500 ",delivered,Muyiwa Sodiya,Lagos,NG,NGN,Field Sales," 102,500 ",254.9751244,low end,,,
7/16/2021 15:48,Colljenny Minimart,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,5," 8,800 ",delivered,Nwokocha Omotope  Olaore Regina,Lagos,NG,NGN,Telesales," 44,000 ",109.4527363,low end,,,
7/16/2021 15:53,Iya Ruka K Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,5," 1,900 ",delivered,Dayo Oludaisi,Lagos,NG,NGN,Field Sales," 9,500 ",23.6318408,low end,,,
7/16/2021 15:54,Mongoose Pharmaceuticals Ltd,Kiosk,Guinness Nigeria Plc,Smirnoff Ice,Drinks,1," 5,620 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Field Sales," 5,620 ",13.9800995,low end,,,
7/16/2021 15:54,Mongoose Pharmaceuticals Ltd,Kiosk,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,1," 4,660 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Field Sales," 4,660 ",11.5920398,low end,,,
7/16/2021 15:57,Ojukwu Store,Supermarket,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,2," 1,100 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Mobile App," 2,200 ",5.472636816,low end,,,
7/16/2021 16:04,Macaustine Stores,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 28,000 ",69.65174129,low end,,,
7/16/2021 16:12,Pelumee Stores,Convenience Store,Arla Foods,Dano Full Cream,Breakfast & Snacks ,1," 28,000 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 28,000 ",69.65174129,low end,,,
7/16/2021 16:12,Pelumee Stores,Convenience Store,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 3,400 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 3,400 ",8.457711443,low end,,,
7/16/2021 16:15,D & D Supermarket,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,500 ",delivered,Dada David  Kunle,Lagos,NG,NGN,Telesales," 2,500 ",6.218905473,low end,,,
7/16/2021 16:18,Mum Dee Store,Convenience Store,Flour Mills of Nigeria,Golden Penny Noodles,Food,2," 1,900 ",delivered,Saheed  Olugbenga-Rufus,Lagos,NG,NGN,Telesales," 3,800 ",9.452736318,low end,,,
7/16/2021 16:19,Mustapha Store 2,Kiosk,Arla Foods,Dano Full Cream,Breakfast & Snacks ,2," 28,000 ",delivered,Sulaimon  Omobolaji Akanni,Lagos,NG,NGN,Field Sales," 56,000 ",139.3034826,low end,,,
7/16/2021 16:32,Marvelous Store,Kiosk,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,2," 20,500 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Field Sales," 41,000 ",101.9900498,low end,,,
7/16/2021 16:35,Osezuwa Store,Supermarket,Flour Mills of Nigeria,Golden Penny Noodles,Food,7," 1,900 ",delivered,Joseph Abraham,Ogun,NG,NGN,Telesales," 13,300 ",33.08457711,low end,,,
7/16/2021 16:37,Two Brothers,Supermarket,Arla Foods,Dano Full Cream,Breakfast & Snacks ,2," 28,000 ",delivered,Abdulahi Shehu,Lagos,NG,NGN,Field Sales," 56,000 ",139.3034826,low end,,,
7/16/2021 16:37,Julauds Stores International,Kiosk,Nourdm Global,Magik Multipurpose Detergent,Home Care,1," 2,600 ",delivered,Samuel Shola,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 16:40,Hajia Mama Store,Convenience Store,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,1," 4,700 ",delivered,Francis  E. Omoankhanlen,Lagos,NG,NGN,Telesales," 4,700 ",11.69154229,low end,,,
7/16/2021 16:46,M Uhammed,Supermarket,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 8,800 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 8,800 ",21.89054726,low end,,,
7/16/2021 16:46,M Uhammed,Supermarket,DUFIL Prima foods Plc,Indomie Hungryman,Food,1," 4,170 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 4,170 ",10.37313433,low end,,,
7/16/2021 16:46,M Uhammed,Supermarket,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,2," 2,420 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 4,840 ",12.039801,low end,,,
7/16/2021 16:46,M Uhammed,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/16/2021 16:48,Olaoluwa Stores,Supermarket,Chi Nigeria Limited,Hollandia Yoghurt,Breakfast & Snacks ,3," 1,100 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 3,300 ",8.208955224,low end,,,
7/16/2021 16:48,Olaoluwa Stores,Supermarket,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,3," 3,200 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 9,600 ",23.88059701,low end,,,
7/16/2021 16:48,Olaoluwa Stores,Supermarket,DUFIL Prima foods Plc,Indomie Super Pack,Food,2," 4,020 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 8,040 ",20,low end,,,
